track_id,artist_name,title,year,tempo,loudness,key,mode,time_signature,duration
TRAOJXQ128F1465473,Miranda Lee Richards,The Long Goodbye,2001,116.123,-8.141,0,1,4,243.722
TRAOJYI128F42AD95E,Miossec,Que Devient Ton Poing Quand Tu Tends Les Doigts,1995,103.005,-8.503,9,1,4,159.60771
TRAOJZC128F14932D5,The Cure,Lost,2004,85.006,-11.199,2,1,1,232.48934
TRAOKSC128F4264989,K's Choice,A Sound That Only You Can Hear,1995,87.495,-6.575,2,1,4,252.83873
TRAOKVY128F426C3D6,Paul Cantelon,The Other Boleyn Girl - Opening Titles,2008,130.183,-20.178,0,0,3,146.442
TRAOKXG128F4232497,Blue Rodeo,Up On That Cloud,2005,189.068,-5.972,2,1,4,213.34159
TRAOKYH128F14852C0,Bobby Hutcherson,Maiden Voyage (Rudy Van Gelder Edition) (2006 Digital Remaster),1967,86.446,-12.939,7,0,5,349.72689
TRAOLIX128E0793AFA,The Police,Man In A Suitcase,1980,159.106,-11.636,10,0,4,137.45587
TRAOLOX128F422F02B,George Harrison,Baltimore Oriole (2004 Digital Remaster),1981,71.756,-6.692,7,0,4,238.602
TRAOLUA128F422BB1D,Connie Francis,Baby's First Christmas,1959,137.99,-9.378,6,1,1,147.17342
TRAOMDT12903CF73C3,Adrienne Pierce,Laundry & Dishes,2008,151.945,-8.425,6,0,3,269.63546
TRAOMIC128F92F2B0B,Mongo Santamaria,Los Conguitos,1959,120.446,-23.581,8,0,4,130.01098
TRAOMKV128F428CD51,OutKast,"Return Of The ""G",1998,156.688,-6.407,2,1,4,289.25342
TRAOMMU128F933878B,Guitar Slim,The Things That I Used To Do,1953,96.731,-13.164,5,1,3,183.06567
TRAOMQN128F9328043,MIMS,Life Of A Star,2009,127.779,-4.213,4,1,5,230.53016
TRAONBN128F145F0C0,The Edgar Broughton Band,Aphrodite (1999 Digital Remaster),1970,100.799,-12.135,0,1,4,245.44608
TRAONEQ128F42A8AB7,TEN MADISON,Leaving Melbourne,2006,133.326,-7.827,4,0,5,283.76771
TRAONNA128F4268CCA,Mobb Deep,Where Ya Heart At,1999,93.976,-7.101,5,1,4,264.64608
TRAONPF128F42480A7,Phil Vassar,This Is My Life,2008,94.007,-4.35,11,0,4,217.28608
TRAONYI128F9324BA3,Patricia Kaas,Elle Voulait Jouer Cabaret,1988,130.272,-8.016,5,1,5,247.11791
TRAOOCO128F9313739,Kyle Eastwood,Samba de Paris,2009,115.212,-12.712,10,1,4,441.7824
TRAOOGD128F92E4768,Alice In Chains,God Smack,1992,124.144,-4.438,8,1,4,230.60853
TRAOOGL128F93303AA,The Cat's Miaow,Portland_ Oregon,1997,146.909,-13.386,4,1,4,125.25669
TRAOOHM128F1453E33,Juelz Santana,Lil' Boy Fresh,2005,99.742,-4.148,11,0,5,233.92608
TRAOOIA128F428BF64,Busdriver,Sun Shower (Single Version),2007,130.129,-7.331,11,1,4,223.68608
TRAOOJG12903CB752A,Gerald Clayton,All Of You,2009,94.978,-16.849,10,0,3,329.37751
TRAOOSW12903CBF122,Grandpa Jones,Don't Look Back,1995,129.391,-11.901,4,1,4,139.78077
TRAOPAR128F92EFD17,Don Gibson,Who Cares,1987,104.943,-13.524,11,1,4,142.94159
TRAOPGC12903CF53F8,Bruford,Forever Until Sunday,1979,78.136,-14.857,6,0,3,351.42485
TRAOPRI12903C9FC25,Bruce Springsteen,Rosalita (Come Out Tonight),1973,167.559,-5.67,5,1,1,591.62077
TRAOPRY12903CDD3E0,The Berzerker,Humanity,2000,86.5,-6.952,11,0,4,105.45587
TRAOPTT128F145837E,Danny Wilson,Spencer-Tracey,1987,158.208,-14.655,9,0,4,92.42077
TRAOPVD128F425A989,The Dreamtree Project,Bliss,2007,134.291,-16.183,0,1,4,798.1971
TRAOPXD128F9326B04,Snowgoons,Planetary Takeover,2009,94.281,-4.615,1,1,4,239.64689
TRAOQAT128EF366258,XLNC,Pichleh Janam Dee,1998,160.08,-12.373,1,0,4,386.55955
TRAOQRI128F424399C,Luke Vibert,Gwithian,2005,101.905,-15.199,7,0,4,418.79465
TRAOQUG128F4251672,Blind Willie McTell,Boll Weevil,2001,130.36,-15.872,0,1,4,116.34893
TRAORBB12903CF8A0D,Claw Hammer,Succotash,1998,149.167,-9.467,11,0,4,291.7873
TRAORCM12903CDEC46,Pierre Perret,Les Trois Orfèvres,2007,177.809,-8.118,9,1,4,132.07465
TRAOREE128F934DB89,Kool Keith,Don't Crush It,1997,90.902,-6.062,6,0,4,258.19383
TRAORSC128F4235056,MxPx,Time Will Tell,2001,134.492,-4.404,9,1,1,88.73751
TRAOSDM128F93085C0,Styles P,Intro,2002,93.412,-11.895,6,0,3,85.02812
TRAOSFC128F42618F6,Harry Connick_ Jr.,Here Comes The Big Parade,1994,138.408,-6.131,0,1,1,251.76771
TRAOSRJ12903CF859F,Sex Machine ft. Shèna,Friday Night,2006,127.996,-4.956,10,0,4,418.87302
TRAOSUD128EF3686A5,fIREHOSE,Rhymin' Spielin',1988,108.489,-15.855,9,1,4,122.64444
TRAOTMV128F934F29D,Jim Chappell,In The Hills,1994,126.052,-14.893,0,1,1,227.36934
TRAOTSC128F9338E14,Goldfish,Watch Out for The Birdsongs,2007,139.987,-5.529,9,0,4,159.45098
TRAOTVH12903CA2DE6,Busdriver featuring Abstract Rude & Ellay Khule,Map Your Psyche,2005,114.895,-12.09,3,1,4,255.63383
TRAOTVL12903CABE54,4Him,You Are Holy,1995,139.919,-9.908,0,1,4,296.98567
TRAOUEB128F423D59E,Charlie Byrd,It Don't Mean A Thing (If It Ain't Got That Swing),1991,109.542,-14.048,0,1,1,229.32853
TRAOUOI128F4290E44,Jim Reeves,Rosa Rio,2000,158.763,-11.727,11,1,3,175.01995
TRAOURR128F931A9EA,Devo,The 4th Dimension (LP Version),1984,144.801,-10.499,2,1,4,264.33261
TRAOUTM128F4267580,Janet Jackson,Greatest X,2008,114.024,-7.006,1,1,4,263.02649
TRAOVDL128F931FB30,Jackie Wilson,If I Can't Have You,1958,161.728,-10.283,10,1,4,101.77261
TRAOVNA128F14928A1,Young-Holt Unlimited,The Devil Made Me Do Dat (LP Version),1970,166.796,-11.987,2,1,7,176.63955
TRAOVRK128F4289B3A,The Tokens,La Bamba,1994,83.809,-10.319,0,1,4,154.06975
TRAOVVK128F932E4EF,Devanic,I Am,2006,87.044,-7.071,4,1,4,336.06485
TRAOWBP128F4257C64,Jack Johnson,Monsoon,2008,142.449,-6.892,11,0,4,264.82893
TRAOWFX128F4261A00,Harry Connick_ Jr,Joe Avery's Piece,1979,181.469,-10.7,0,1,4,192.07791
TRAOWIU128F423195C,Astarte,Thorns of Charon (Pt. 2) - Emerge from Hades,1998,156.15,-4.012,9,0,4,419.97016
TRAOWTP128F930D700,The Scare,I Saw Destruction,2009,110.161,-4.745,7,1,4,209.71057
TRAOWVD128F930C0D1,Charlie Byrd,How Insensitive,2004,121.887,-22.937,2,0,4,361.56036
TRAOWXO128E0783F68,Wet Wet Wet,Hear Me Now,2004,95.465,-7.811,2,1,4,242.65098
TRAOWYT128F930D2DB,Vince Guaraldi Trio,Yesterdays,1964,92.4,-25.924,2,0,3,242.9122
TRAOXCO128F147830B,Shifty,EZ Cuz You're Beautiful (Album Version),2004,163.884,-5.295,3,1,4,192.91383
TRAOXGY12903CD926C,Martin Denny,Manila,1996,125.052,-17.306,3,1,1,144.71791
TRAOXRL128F92F1A49,Chelsea,Decide,1979,86.727,-9.869,11,0,4,301.71383
TRAOXSN128F4282FB5,Alex Ubago,Temblando,2003,96.7,-8.205,9,1,7,201.09016
TRAOXXM128F932FC70,Alicia Keys,Heartburn,2003,105.775,-9.74,1,1,4,183.43138
TRAOXXQ12903CB5BB0,The Plimsouls,I Want You Back,1981,123.452,-7.842,4,1,4,147.9571
TRAOXXW128F92E8C86,Lily Allen,LDN (Warbox Original Cut Dub),2009,99.982,-7.794,5,1,4,234.1873
TRAOYCS12903CAFCCB,Lil Boosie feat. Bun B_ Trae_ Yo Gotti & Foxx,Better Believe It Remix (feat. Bun B_ Trae_ Yo Gotti & Foxx),2009,125.827,-13.135,9,1,7,318.79791
TRAOYFS128F423E593,My Chemical Romance,Interlude (Album Version),2004,132.474,-22.42,6,0,3,57.18159
TRAOYHS128F427EF8B,Daniel Johnston,Desperate Man Blues,1983,92.938,-24.308,9,1,1,219.76771
TRAOYPB128F425AF1C,Eyes Cream,Open Up Your Mind (Guido Osorio Club Mix),2002,129.994,-7.052,0,0,4,492.30322
TRAOYQV12903CF8089,Hot Chip,Ready For The Floor (Radio Edit),2008,128.988,-5.087,11,1,4,202.10893
TRAOYZH12903CBE1FF,ZombieSuckers,The Nightmare Begins,2010,42.58,-22.904,1,1,4,62.95465
TRAOZEJ128F428CCEA,OutKast,Wailin',1996,95.381,-10.817,1,1,4,118.9873
TRAOZNT128F147089A,LL Cool J / Freeway,What You Want,2006,50.51,-4.628,1,1,1,264.48934
TRAOZPS128F93369C3,Casual,Precís,2008,156.007,-5.846,11,1,4,213.55057
TRAOZSG128EF3428D8,Irwin Goodman,Terve menoo jätkänretale,1977,108.199,-5.901,9,1,4,200.9073
TRANADU128F9345BC8,Cece Winans,The Wind (Tears For You),1998,124.766,-8.998,11,1,4,288.91383
TRANAGV128F4289B5F,Mobb Deep,(The Grave Prelude),1995,93.785,-13.662,10,1,4,50.15465
TRANAHT128E07895F8,KT Tunstall,Boo Hoo,2005,128.205,-10.997,7,1,4,308.63628
TRANAIE128F146E588,Milk Inc.,Losing Love (DJ Wout Remix),1999,140.023,-10.674,0,1,4,430.65424
TRANALJ128F9318BAF,Doyle Bramhall,Ooh Wee Baby,2007,89.922,-7.194,2,1,3,252.36853
TRANANS128F14ABE7E,ÄI-TIEM,All das mag ich,1993,93.978,-10.948,7,1,4,323.3171
TRANAUJ128E07860B0,DMX / Dyme,Good Girls_ Bad Guys,1999,119.579,-4.422,2,1,4,233.40363
TRANBMY128F426416A,Danger Danger,Rock America,1989,164.171,-7.866,4,1,4,292.85832
TRANBUW128F933C645,Coldplay,Don't Panic,1999,122.291,-8.501,0,1,4,139.12771
TRANCCN128E0794B18,30 Seconds To Mars,Hunter,2005,106.525,-10.807,10,1,3,234.73587
TRANCEE128F4267C92,Eddie Money,Runnin' Away,1983,120.581,-10.633,0,1,4,213.68118
TRANCFS12903C9B61B,Belle and Sebastian,Like Dylan In The Movies,1996,104.494,-10.504,1,0,1,250.69669
TRANCJG128F14528B4,Thrice,The Earth Will Shake,2005,125.019,-5.257,9,0,4,268.17261
TRANCOH128F422F31D,Silverstein,MY CONSOLATION (LP Version),2006,202.068,-6.818,9,1,5,242.83383
TRANCOS128F4267DFB,Mando Diao,All My Senses,2004,119.346,-5.403,6,0,4,251.03628
TRANCSE128F93044F1,Shakira,Ojos Así,1998,87.054,-7.936,6,0,5,409.99138
TRANCWY12903C9C82C,The Harvey Averne Dozen,The Think Drink Theme,1967,92.082,-15.489,10,1,1,166.81751
TRANDBY128F146E8CC,Taking Back Sunday,Spin (Album Version),2006,95.254,-4.164,11,1,4,219.79383
TRANDEK128F4259EBC,The Clash,Lose This Skin,1980,120.223,-5.49,9,1,4,308.50567
TRANDHE128F9305CDA,RUN-DMC,Run's House,1988,198.564,-5.068,0,0,4,201.82159
TRANELD128F4250FCF,Flora Purim,Latinas,1994,136.234,-20.831,4,1,3,222.9024
TRANELG128F424F264,Danny Elfman,The Kingdom - Titles,2007,85.807,-14.107,3,0,5,269.7922
TRANEMQ128F42A10A8,Behemoth,No Sympathy For Fools,2002,118.817,-5.117,1,1,5,229.40689
TRANEQB128F4284978,Mary Black,Katie,1987,116.673,-11.691,10,1,4,283.61098
TRANEYV128F4269032,Keb' Mo',I Am Your Mother Too,2001,86.631,-16.239,7,1,3,242.80771
TRANFBR128F4294EAF,Mart'nália,Cabide,2006,144.548,-9.602,7,1,1,157.07383
TRANFDB12903CD486C,George Lopez,Dogs,2003,75.114,-15.149,10,1,1,297.22077
TRANFFQ12903CFFF64,Opiate For The Masses,21st Century Time Bomb,2008,80.006,-3.3,9,1,3,233.11628
TRANFIR128F429180A,Quincy Jones,Exodus,1988,109.86,-12.328,11,0,1,204.82567
TRANFMB128F146631E,Bow Wow Wow,C30 C60 C90 Go,2003,231.725,-10.137,10,0,1,182.9873
TRANFNQ128F425EF2B,Pascal Obispo,La Machine,2006,130.057,-8.909,6,0,4,246.56934
TRANFTA128F92EA606,Les Brown,Harlem Nocturne,2007,86.441,-14.319,1,0,1,172.87791
TRANGCR128F148CF28,Sister Hazel,Think About Me,1997,138.581,-5.15,7,1,1,188.62975
TRANGIY128F427FA51,Rooney,Get Away,2007,119.406,-3.324,11,0,4,171.93751
TRANGLC128F14B1025,8Ball & MJG,Pimpin' Don't Fail Me Now [Featuring Jazze Pha and Juvenile] (Explicit Album Version),2007,170.046,-5.674,1,1,4,236.93016
TRANGMD128F9302413,Timothy Byram-Wigfield,Les Corps Glorieux: III. L'Ange aux parfums,2002,112.238,-32.934,0,1,3,473.46893
TRANGQX128F422F1DE,Atreyu,Nevada's Grace (Album Version),2004,128.639,-5.512,8,1,4,227.99628
TRANGYF128E0786C33,Madonna,Bedtime Story (Album Version),1994,111.958,-13.603,7,1,4,248.55465
TRANHJV128F92D819D,Faith Hill,Silent Night_ Holy Night! (Album Version),2008,37.656,-16.402,6,1,4,189.67465
TRANHKC128F9309BF4,The Rolling Stones,Fortune Teller,1963,173.845,-6.999,2,1,1,116.92363
TRANHMJ128F9330B50,Amoral,Metamorphosis,2001,129.962,-5.306,7,1,4,306.38975
TRANHQB128F92E1B21,Kool Moe Dee,Way Way Back,1987,110.153,-11.151,1,1,4,272.8224
TRANHQG12903CF5C15,Fudge Tunnel,Spanish Fly,1991,140.638,-13.702,4,0,3,325.72036
TRANHRS128F426B925,Dusminguet,Africa,1998,106.073,-9.688,7,1,4,173.97506
TRANHYE128F92DE232,Taylor Swift,The Way I Loved You,2008,160.786,-4.536,5,1,4,245.36771
TRANIUD12903CCE692,Jah Cure,To Your Arms of Love,2007,168.979,-3.362,8,1,4,210.85995
TRANIUS12903D00EC7,Swallow The Sun,...and Heavens Cried Blood,2009,71.758,-6.317,0,0,4,377.75628
TRANIVG128F1484DED,Janet Jackson,Again,1993,129.542,-10.252,0,1,4,227.082
TRANIWL128F4262AB0,Bare Jr.,Tobacco Spit,1998,91.973,-7.837,7,1,4,230.05995
TRANIWM128F1495AB7,João Gilberto,Eu E Meu Coracao,1991,55.596,-22.083,2,1,4,312.05832
TRANIZO128F9335764,Basement Jaxx,Twerk (feat. Yo Majesty),2009,85.332,-5.2,0,1,5,210.20689
TRANJGM128F427A41B,Nightwish,Sleepwalker,2000,78.006,-5.921,9,1,5,175.80363
TRANJJM128F4267B03,Stanley Clarke & George Duke,Finding My Way,1990,132.465,-14.253,11,0,4,339.09506
TRANJMO128F425C44D,Jean-Jacques Goldman,Comme Toi (Live),1991,120.704,-14.457,2,0,4,327.65342
TRANJSV128E0799689,Faith Hill,There Will Come A Day (Album Version),2001,154.434,-9.031,11,1,4,253.1522
TRANJWP128F428560C,Estopa,Exiliado En El Lavabo,1999,142.869,-12.359,11,0,4,195.83955
TRANKDX128F42668C0,Lee Michaels,Fell In Love Today,1968,101.015,-11.723,7,1,1,118.88281
TRANKIL128F1476FA2,The Police,Voices Inside My Head,1980,108.565,-13.425,7,1,4,233.45587
TRANKMZ128F42A0098,Frank Stokes,Nehi Mamma Blues,1995,172.348,-16.079,2,1,4,190.92853
TRANKYM128F428B7A4,Los Amigos Invisibles,Ultra-Funk,1998,109.35,-6.505,9,0,4,218.67057
TRANLHL12903CF88E5,Moonspell,Sacred,1997,120.064,-7.145,1,0,4,313.46893
TRANLIQ12903CF98AE,Vickie Winans,You Turn Me,2008,179.934,-8.139,5,0,4,347.42812
TRANLLT128F4226A66,Room 5,Hidden Sun,2003,127.99,-7.611,4,0,4,403.01669
TRANLMB12903CA8250,Lambda,Hold On Tight,1996,128.07,-7.944,1,0,3,180.79302
TRANLQA128F930F8F8,Statues,The Last Stand,2006,182.195,-5.39,9,1,4,127.73832
TRANLRX128F4259030,Zeromancer,Mosquito Coil,2003,93.001,-8.704,2,0,4,277.81179
TRANLSP128F14671CA,Gang Starr,The Planet (Explicit),1994,209.396,-10.518,7,1,4,316.02893
TRANLXB128F92FE4F4,Al Denson,Rain Love,1999,80.137,-8.7,9,1,4,249.67791
TRANMHB128F92DAC10,Strata,Trio (1932)_ Movement 3: Moderato,2004,91.854,-20.406,7,0,3,409.83465
TRANMJW128F92D944A,Poncho Sanchez,Lip Smacker,2004,111.985,-11.951,5,0,7,372.37506
TRANMKA128F426C3B0,Leona Naess,Heavy Like Sunday,2008,147.256,-9.042,8,1,4,179.74812
TRANMKF128E07995A8,Phil Collins,Dance Into The Light (LP Version),1996,87.871,-6.548,7,1,3,262.00771
TRANMMN128F93405A0,Roger Subirana,Un Res Pyr,2002,116.866,-14.015,8,1,4,288.07791
TRANMOT128F92EFF19,Kathy Mattea,Standing Knee Deep In a River (Dying Of Thirst),1992,132.335,-9.352,0,1,4,250.33098
TRANMRR128F42666C4,Vilma E Vampiros Palma,Se Puede Salir,1995,127.879,-7.724,7,0,4,265.32526
TRANMWO128F426C41A,N.E.R.D.,Intro / Time For Some Action,2008,113.034,-5.795,11,1,4,222.6673
TRANMXY128F1489C65,Naughty By Nature,The Hood Comes First (LP Version),1993,199.652,-12.711,6,0,4,216.60689
TRANNCH128F14B1A75,Tresenlesen,Das Gelübde,1998,174.332,-12.119,4,1,5,239.46404
TRANNCZ128F92F1D22,The All American Rejects,Jack's Lament,2008,109.697,-9.322,2,0,5,195.18649
TRANNES128F4277849,Los Van Van,Appapas Del Calabar,1999,202.153,-5.801,7,1,4,268.042
TRANNUW128F931B513,Willy DeVille,Cadillac Walk (Album Version),2009,143.592,-5.883,2,1,1,439.30077
TRANNXH128F933A6B3,Pescado Rabioso,Aguas Claras De Olimpos,1973,80.754,-13.209,7,1,1,526.21016
TRANNZZ128F92C22F7,Justin Timberlake,What Goes Around...Comes Around,2007,127.952,-3.773,11,0,1,254.1971
TRANOBE12903CE4DF3,Hall & Oates,Perkiomen,1993,105.314,-9.926,3,0,1,158.40608
TRANOEV128F427957F,Plump DJs,Weighed Down,2003,134.113,-6.934,9,1,4,304.45669
TRANOHA128F428B1CB,Billy Bragg,This Guitar Says Sorry,1984,176.447,-9.341,7,1,4,153.88689
TRANOKE128F42703A6,Sugar Minott,Try Love,1977,158.051,-11.107,1,1,4,290.35057
TRANONM128F92EAF7A,"Ricky Martin Feat. La Mari de ""Chambao",Tu Recuerdo,2008,83.891,-6.41,0,0,4,247.87546
TRANOXA12903CDB0ED,White Willow,The Reach,2000,101.341,-12.518,6,0,3,659.46077
TRANPHV128F9344CC3,Nerf Herder,Nervous Breakdown,2002,189.995,-2.885,7,1,4,167.44444
TRANPLE128F9322D6F,2 Minutos,1987,1997,186.495,-7.653,0,1,4,64.39138
TRANPLF128F9340B6E,Spok Frevo Orquestra,Folião Ausente,2007,102.164,-8.431,5,0,4,286.04036
TRANPUZ128F422B236,Hot Chip,No,2007,146.035,-8.208,5,1,4,182.15138
TRANPWV128F9341281,Behemoth,He Who Breeds Pestilence,2009,129.829,-2.735,8,1,4,341.2371
TRANPXL128F42B8FED,Sylver,Sympathy,2004,138.935,-9.122,9,0,4,170.50077
TRANQDK128F9326202,Scott Matthews,Underlying Lies,2009,100.008,-8.599,5,0,4,325.48526
TRANQDS12903CE3E1D,Graham Central Station,It's Alright,1975,119.633,-9.783,8,0,4,229.27628
TRANQEB128F92C46CC,Jacques Dutronc,Les Femmes Des Autres,1969,122.233,-11.899,11,0,1,192.33914
TRANQLL128F92F5263,Shakira,Poem To A Horse,2001,93.982,-6.025,7,1,4,246.43873
TRANQNS128F42739D1,JK,You Make Me Feel Good ,2003,125.991,-14.475,6,0,4,361.16853
TRANQQZ128E079224E,Snow Patrol,Wow,2003,143.038,-5.694,0,1,4,242.05016
TRANQRQ12903CC4BBB,Sandy Posey,Touch You,1966,149.252,-15.15,0,1,4,165.19791
TRANQYI12903CA2BA9,Taking Dawn,Black Diamond,2010,144.777,-4.361,7,0,4,236.79955
TRANRDW128E0793D49,Rainbow,Still I'm Sad,1975,162.384,-10.178,11,0,4,663.24853
TRANREH128F93462CF,Kurupt,Girls All Pause,1999,103.596,-7.804,1,0,5,207.98649
TRANRER128F92E3424,Esa Pakarinen,Hengähä tok,1990,125.346,-14.988,0,0,4,200.202
TRANRFB128F1481F1E,Robert Palmer,Looking For Clues,1980,141.674,-11.514,2,0,4,299.78077
TRANRGP128F1465737,Bryan Ferry,Going Down,2002,105.361,-10.096,7,1,5,188.18567
TRANRKN128F93127BB,Hanoi Rocks,Walkin' Away,2007,102.99,-5.628,11,0,4,236.35546
TRANRTT128F9347342,Nerf Herder,Pantera Fans In Love,2000,171.833,-6.357,7,1,3,200.04526
TRANRWM128F42873F9,Eyes Set to Kill,Liar in the Glass,2006,91.873,-3.492,2,1,4,238.05342
TRANRXY128F4222CB4,Tony Joe White,A Man Can Only Stand Just So Much Pain (Bonus Track),1970,122.236,-16.834,7,1,4,152.842
TRANRYP128F9326AF9,Snowgoons,Platoon Goons,2009,97.454,-5.191,8,1,4,257.25342
TRANRYX128F1488B7F,Cali,Dolorosa (Live),2006,160.126,-6.871,5,0,1,339.80036
TRANSGS128F9303A11,Charlie Peacock,Down in the Lowlands,1986,194.659,-8.872,9,0,4,298.70975
TRANSKF128F147FCB4,Phil Collins,Two Hearts,1988,155.843,-2.689,7,1,4,204.19873
TRANSUM128F92E8DF3,Seal,When A Man Is Wrong (Album Version),1998,146.758,-9.303,4,1,4,258.63791
TRANSVK128F423842C,The Dylans,I Hope The Weather Stays Fine (Remix),1991,106.035,-14.744,2,1,4,410.98404
TRANSYV128F428A00C,Jim Reeves,Mexican Joe,1990,126.689,-9.609,2,1,1,157.6224
TRANTAN128E078B326,The MC5,The American Ruse (LP Version),1970,173.34,-2.969,5,1,1,149.96853
TRANTCK128F428AC39,Floyd Cramer,Stood Up,1979,104.793,-19.115,2,1,1,125.85751
TRANTEO128F429B51B,Craig Wedren,Alone in Love,2005,71.283,-14.98,0,1,4,155.27138
TRANTFR128F931C7DA,The Almost,Books & Books,2009,84.99,-4.289,11,0,4,210.59873
TRANTJK128F92E5935,Simply Red,Fairground (+ Sample),1995,122.811,-7.209,6,1,4,333.322
TRANTOT128F428ACD8,Bad Religion,Fertile Crescent (bonus track),1992,139.755,-3.376,8,1,1,138.52689
TRANULO128F422E6FE,Nightfall,Death Of Neira,2003,121.949,-5.028,9,0,4,272.69179
TRANUME128E0789D4C,Fountains Of Wayne,Janice's Party,2005,134.289,-5.094,9,1,4,165.61587
TRANUNR12903CE6E2E,Terry Callier,Occasional Rain,1972,125.964,-12.061,11,1,7,243.04281
TRANUSB128F9343695,Lara Fabian,TLFM (Toutes Les Femmes En Moi),2009,104.994,-6.945,8,0,4,246.20363
TRANUUU12903CD4347,Event Horizon,Endless Ocean,2001,85.391,-9.341,7,1,4,440.76363
TRANUVH12903D1059F,Entre Ríos,Cerca & Extraño,2005,215.999,-10.083,5,1,3,285.04771
TRANVCJ128F425FC37,The New York Dolls,Stranded In The Jungle,1974,88.508,-9.325,9,1,5,245.68118
TRANVEG12903CAFD2C,BT feat. JES,Every Other Way,2010,168.474,-5.213,6,0,4,550.97424
TRANVKJ128F92F1561,Lonestar,Somebody's Someone,2004,141.171,-8.163,4,1,4,263.49669
TRANVMD128F933AC4A,The Cliks,Career Suicide (CD),2009,142.948,-5.122,2,1,4,199.78404
TRANVML128F426ACB2,Agnostic Front,No One Hears You,2004,199.527,-4.883,2,1,4,98.11546
TRANVZT128F42AE134,Dixie Chicks,Lullaby,2006,109.74,-12.749,5,1,4,351.84281
TRANWBG128F934AC15,Lizzy Borden,Generation Aliens,1986,145.882,-2.339,2,1,4,268.40771
TRANWBU128F42717D4,Tha Liks featuring Defari,My Dear,2001,184.046,-5.033,9,0,4,233.92608
TRANWCP12903CF31D3,Cliff Bruner,Milk Cow Blues,2004,161.246,-13.841,7,1,4,188.31628
TRANWEM128F92D75C4,Funeral For A Friend,Building,2008,139.401,-15.609,3,1,4,160.23465
TRANWLX128F92F47EB,Brigada Victor Jara,Parto em terras distantes (2.ª versão),1998,119.901,-9.674,7,1,5,223.76444
TRANWOF12903CB3E19,The Crystal Method,Realizer,2004,130.006,-6.642,10,0,4,228.85832
TRANXBO128F428CB28,Bongzilla,666lb. Bongsession,2002,89.997,-6.499,4,1,3,475.11465
TRANXHZ128F148D4DB,Madonna,Vogue [Live],2006,116.169,-5.407,6,0,4,330.94485
TRANXOR128F930CE22,Liquid Soul,Dysfunction,2000,183.836,-9.154,10,0,4,285.28281
TRANXZM128F92D58DF,Aaron Watson,Sweet Contradiction,2008,124.15,-9.249,9,1,3,257.35791
TRANXZZ128F4230613,Dave Eggar,Sorrow's Call,1998,97.243,-27.845,8,1,4,240.09098
TRANYAM12903CD9CFC,Dax Riggs,Night is the Notion,2007,124.409,-6.172,11,1,4,158.51057
TRANYLM128F1477EC9,Ben Jelen,Wicked Little Town (Album Version),2004,101.954,-5.77,7,1,4,240.32608
TRANYLR128F4271924,Twila Paris,How Beautiful (Cry For The Desert Album Version),1990,105.834,-12.126,7,1,4,290.19383
TRANYSY128F1473B74,Leroy Hutson,Ella Weez,1974,122.524,-12.987,4,0,4,181.55057
TRANYYX128F4276EE3,Wyclef Jean,Something About Mary,2000,189.99,-6.431,0,1,7,319.97342
TRANZBO12903CE2E9F,Maysa,Escuta_ Noel,2003,82.72,-10.484,5,0,5,176.37832
TRANZFP128E07995A9,Phil Collins,That's What You Said  (LP Version),1996,129.729,-6.68,8,1,4,260.96281
TRANZIC128F931CE6D,Cabin Crew,Can't Stop (Mind electric Remix),2009,85.348,-4.434,10,0,5,194.97751
TRANZIL128F42A2670,Dolly Parton,Light Of A Clear Blue Morning,1977,137.865,-8.782,7,1,1,294.24281
TRANZKG128F429068A,Albert King,Watermelon Man,1968,152.2,-15.879,1,1,3,244.27057
TRANZLM128F92F741E,Rihanna,SOS,2006,139.304,-3.925,6,0,4,244.50567
TRANZOR128F9307EFD,Fenton Robinson,Somebody Loan Me A Dime,1990,114.255,-12.346,10,1,3,263.73179
TRANZPN128F934935A,Luiz Bonfa,Manhã de Carnaval,1989,104.475,-24.341,9,0,4,147.87873
TRANZTY128F424D794,April Wine,Caught In The Crossfire,1981,138.572,-12.551,4,1,1,214.43873
TRANZYG12903CFB180,Alexandre Desplat,High-Speed French Train,2009,120.08,-20.551,10,1,4,86.22975
TRANZYU128F4229CDB,Novaspace,Summer Of Love,2004,131.985,-5.861,0,1,4,356.23138
TRAMARM128E0796A50,The All-American Rejects,Bite Back,2005,147.998,-5.071,9,1,4,279.71873
TRAMAYD128F426DDBD,Blind Willie Johnson,Jesus Is Coming Soon,1989,139.866,-17.85,7,1,1,193.20118
TRAMBAG128F427D469,Vox Dei,A Nadie Le Interesa Si Quedás Atrás (Total Que...),1974,154.475,-14.03,9,1,1,197.04118
TRAMBBV128F9337714,Anti-Flag,Tearing Everyone Down,1998,110.134,-2.255,6,0,1,175.25506
TRAMBEY128F42408F1,Sinch,Plasma (Album Version),2002,135.895,-7.397,2,0,3,300.72118
TRAMBFD128EF34B848,MIMS,Cop It,2007,105.393,-4.186,11,1,4,181.28934
TRAMBHU128F425A620,Rick Astley,You Move Me,1987,128.171,-12.585,8,1,4,225.4624
TRAMBLO128F4287D24,RUN-DMC,Can I Get A Witness,1993,102.176,-12.274,6,0,4,216.65914
TRAMBNF128F426FBB6,Chimaira,Left For Dead (Album Version),2005,93.513,-3.16,7,1,4,342.36036
